Date,Adj Close,Close,High,Low,Open,Volume
24/05/2019,1614.119995,1614.119995,1617.619995,1599.099976,1604.670044,14047400
27/05/2019,1624.839966,1624.839966,1628.339966,1614.050049,1619.660034,13060300
28/05/2019,1632.040039,1632.040039,1632.469971,1618.329956,1627.859985,19947900
29/05/2019,1619.359985,1619.359985,1632.060059,1618.709961,1631.290039,14922800
30/05/2019,1621.569946,1621.569946,1628.369995,1618.630005,1619.26001,13922700
31/05/2019,1620.219971,1620.219971,1627.329956,1612.170044,1620.579956,15287000
04/06/2019,1637.689941,1637.689941,1640.540039,1622.98999,1624.650024,17329100
05/06/2019,1648.459961,1648.459961,1650.699951,1642.349976,1647.52002,13977400
06/06/2019,1653.410034,1653.410034,1655.329956,1643.27002,1648.540039,14045400
07/06/2019,1653.5,1653.5,1658.930054,1650.300049,1656.839966,11126600
10/06/2019,1664.72998,1664.72998,1667.689941,1661.369995,1661.719971,14028000
11/06/2019,1670.410034,1670.410034,1675.599976,1663.359985,1667.550049,14337700
12/06/2019,1671.109985,1671.109985,1672.5,1665.02002,1669.079956,12480500
13/06/2019,1674.140015,1674.140015,1675.839966,1663.390015,1669.530029,15554100
14/06/2019,1672.329956,1672.329956,1675.900024,1667.380005,1673.550049,12218700
17/06/2019,1667.22998,1667.22998,1678.199951,1667.150024,1674.26001,13650700
18/06/2019,1683.599976,1683.599976,1683.780029,1665.189941,1667.300049,17979700
19/06/2019,1705.97998,1705.97998,1711.890015,1691.949951,1693.849976,21956000
20/06/2019,1717.819946,1717.819946,1722.900024,1708.119995,1711.369995,19611300
21/06/2019,1717.140015,1717.140015,1727.829956,1714.089966,1722.599976,19028800
24/06/2019,1716,1716,1724.22998,1713.02002,1722.640015,14622800
25/06/2019,1721.329956,1721.329956,1725.420044,1707.77002,1716.050049,18289200
26/06/2019,1722.209961,1722.209961,1723.23999,1715.410034,1717.189941,15751200
27/06/2019,1731.640015,1731.640015,1735.880005,1725.550049,1726.77002,16689600
28/06/2019,1730.339966,1730.339966,1735.609985,1729.459961,1731.890015,13711200
01/07/2019,1740.910034,1740.910034,1747.530029,1739.47998,1744.130005,20900800
02/07/2019,1732.22998,1732.22998,1741.640015,1730.050049,1738.839966,19094500
03/07/2019,1738.51001,1738.51001,1742.170044,1729.790039,1733.51001,20100100
04/07/2019,1724.369995,1724.369995,1747.109985,1714.97998,1741.310059,24204100
05/07/2019,1731.22998,1731.22998,1731.839966,1719.609985,1725.449951,20833400
08/07/2019,1731.030029,1731.030029,1734.130005,1722.530029,1727.099976,22027500
09/07/2019,1721.47998,1721.47998,1734.349976,1721.329956,1728.459961,23351400
10/07/2019,1739.430054,1739.430054,1741.76001,1724.579956,1726.72998,20889300
11/07/2019,1740.449951,1740.449951,1748.150024,1738.630005,1745.849976,20051100
12/07/2019,1731.589966,1731.589966,1746.209961,1728.359985,1744.72998,22822300
15/07/2019,1727.97998,1727.97998,1737.650024,1727.97998,1733.77002,21592000
17/07/2019,1718.849976,1718.849976,1729.880005,1717.819946,1726.040039,20075100
18/07/2019,1723.439941,1723.439941,1725.939941,1714.410034,1714.75,16443000
19/07/2019,1735.099976,1735.099976,1738.699951,1732.160034,1734.380005,18374800
22/07/2019,1727.579956,1727.579956,1735.880005,1723.640015,1733.23999,18295700
23/07/2019,1724.869995,1724.869995,1732.689941,1719.930054,1730.699951,20132300
24/07/2019,1725.439941,1725.439941,1730.709961,1720.599976,1727.810059,18847500
25/07/2019,1730.900024,1730.900024,1732.920044,1725.469971,1727.130005,19321400
26/07/2019,1717.969971,1717.969971,1730.079956,1714.810059,1729.26001,20281000
30/07/2019,1706.48999,1706.48999,1722.199951,1704.030029,1718.550049,17209300
31/07/2019,1711.969971,1711.969971,1716.050049,1702.719971,1704.040039,16772900
01/08/2019,1699.75,1699.75,1709.050049,1694.930054,1706.560059,17602300
02/08/2019,1684.709961,1684.709961,1687.150024,1671.969971,1680.52002,22170600
05/08/2019,1665.98999,1665.98999,1681.359985,1664.72998,1675.02002,17680200
06/08/2019,1671.47998,1671.47998,1673.380005,1647.48999,1652.719971,22209600
07/08/2019,1669.439941,1669.439941,1681.810059,1665.140015,1672.52002,22106500
08/08/2019,1665.119995,1665.119995,1673.839966,1660.359985,1670.930054,18088200
09/08/2019,1650.640015,1650.640015,1675.439941,1649.52002,1672.219971,17621800
13/08/2019,1620.22998,1620.22998,1644.150024,1619.030029,1642.819946,18529600
14/08/2019,1619.449951,1619.449951,1640.920044,1612.089966,1634.719971,20321200
15/08/2019,1604.030029,1604.030029,1614.079956,1590.550049,1605,23104300
16/08/2019,1631.400024,1631.400024,1632.420044,1607.219971,1608.97998,23700400
19/08/2019,1637.26001,1637.26001,1643.650024,1633.790039,1639.420044,18895800
20/08/2019,1625.569946,1625.569946,1643.410034,1621.849976,1642.819946,20451700
21/08/2019,1638.23999,1638.23999,1642.069946,1623.23999,1628.550049,22610000
22/08/2019,1633.560059,1633.560059,1638.030029,1627.300049,1628.099976,21092000
23/08/2019,1646.680054,1646.680054,1646.73999,1636.199951,1637.699951,18467100
26/08/2019,1622.72998,1622.72998,1624.77002,1609.400024,1620.359985,24356300
27/08/2019,1615.469971,1615.469971,1630.550049,1612.099976,1625.040039,20271600
28/08/2019,1616.930054,1616.930054,1624.27002,1615.189941,1618.300049,15468200
29/08/2019,1639.140015,1639.140015,1639.170044,1621.060059,1621.920044,20437600
30/08/2019,1654.920044,1654.920044,1654.930054,1643.040039,1647.060059,20138200
02/09/2019,1654.109985,1654.109985,1658.660034,1646.589966,1651.199951,19025200
03/09/2019,1642.25,1642.25,1660.26001,1642.22998,1657.300049,19861100
04/09/2019,1658.640015,1658.640015,1664.560059,1647.290039,1650.869995,19577900
05/09/2019,1669.790039,1669.790039,1673.839966,1663.339966,1670.910034,17968000
06/09/2019,1670.060059,1670.060059,1679.650024,1667.609985,1677.410034,15512900
09/09/2019,1671.219971,1671.219971,1676.619995,1666.609985,1673.219971,16597200
10/09/2019,1665.930054,1665.930054,1677.469971,1662.280029,1675.099976,19431300
11/09/2019,1674.030029,1674.030029,1674.72998,1661.660034,1669.359985,19837700
12/09/2019,1660.680054,1660.680054,1679.030029,1659.420044,1678.319946,21124900
13/09/2019,1661.959961,1661.959961,1667.48999,1655.949951,1664.369995,20921500
16/09/2019,1662.930054,1662.930054,1668.77002,1658.650024,1666.77002,17591200
17/09/2019,1663.930054,1663.930054,1670.619995,1659.140015,1661.589966,20373200
18/09/2019,1654.140015,1654.140015,1664.810059,1650.640015,1663.619995,19717600
19/09/2019,1640.660034,1640.660034,1660.810059,1638.469971,1656.660034,18774600
20/09/2019,1636.199951,1636.199951,1644.290039,1627.900024,1641.22998,18650500
23/09/2019,1622.790039,1622.790039,1636.160034,1620.77002,1635.310059,14271600
24/09/2019,1630.5,1630.5,1634.040039,1622.75,1623.599976,17032200
25/09/2019,1628.380005,1628.380005,1630.560059,1621.630005,1624.689941,16288200
26/09/2019,1636.75,1636.75,1638.25,1630.810059,1633.920044,16246100
27/09/2019,1643.76001,1643.76001,1648.670044,1630.390015,1636.420044,14765100
30/09/2019,1637.219971,1637.219971,1645.060059,1634.099976,1643.130005,15021900
01/10/2019,1624.089966,1624.089966,1639.140015,1623.030029,1637.589966,14790100
02/10/2019,1613.640015,1613.640015,1619.339966,1608.890015,1617.829956,14551100
03/10/2019,1610.689941,1610.689941,1614.839966,1605.130005,1606.380005,13836700
04/10/2019,1605.959961,1605.959961,1615.329956,1603.609985,1613.699951,13190000
07/10/2019,1613.709961,1613.709961,1616.060059,1607.319946,1611.73999,15557400
08/10/2019,1612.170044,1612.170044,1623.560059,1609.27002,1620.290039,16212100
09/10/2019,1616.180054,1616.180054,1617.380005,1603.969971,1610.650024,16645500
10/10/2019,1607.5,1607.5,1615.25,1606.709961,1614.069946,18140900
11/10/2019,1626,1626,1627.26001,1613.079956,1613.469971,20078100
15/10/2019,1627.01001,1627.01001,1633.890015,1621.72998,1631.050049,19268700
16/10/2019,1634.459961,1634.459961,1636.51001,1628.869995,1629.880005,18959800
17/10/2019,1632.800049,1632.800049,1640.150024,1630.469971,1638.97998,18964900
18/10/2019,1631.430054,1631.430054,1637.359985,1623.380005,1634.400024,27911100
21/10/2019,1620.780029,1620.780029,1631.630005,1619.48999,1630.430054,16948000
22/10/2019,1631.459961,1631.459961,1631.939941,1624.439941,1625.060059,14277600
24/10/2019,1620.969971,1620.969971,1637.48999,1617.589966,1636.069946,19888600
25/10/2019,1593.280029,1593.280029,1622.660034,1592.660034,1620.609985,24497500
28/10/2019,1596.47998,1596.47998,1599.099976,1579.130005,1591.640015,20178500
29/10/2019,1591.209961,1591.209961,1605.449951,1588.819946,1601.439941,19490900
30/10/2019,1601.829956,1601.829956,1601.829956,1589.47998,1594.400024,22288200
31/10/2019,1601.48999,1601.48999,1610.030029,1600.22998,1606.709961,22215900
01/11/2019,1592.52002,1592.52002,1603.530029,1589.719971,1600.72998,19551200
04/11/2019,1622.25,1622.25,1624.829956,1600.949951,1601.900024,25623700
05/11/2019,1626.869995,1626.869995,1629.77002,1617.719971,1628.72998,19667800
06/11/2019,1623.98999,1623.98999,1631.339966,1621.339966,1627.22998,23574500
07/11/2019,1640.880005,1640.880005,1641.380005,1620.119995,1623.640015,23078400
08/11/2019,1637.849976,1637.849976,1642.5,1634.5,1641.550049,18844400
11/11/2019,1622.119995,1622.119995,1634.089966,1619.02002,1632.77002,19044600
12/11/2019,1626.199951,1626.199951,1632.819946,1622.180054,1625.420044,18621000
13/11/2019,1615.140015,1615.140015,1627.449951,1610.930054,1621.910034,20310100
14/11/2019,1609.469971,1609.469971,1619.859985,1605.319946,1616.609985,20252000
15/11/2019,1602.22998,1602.22998,1615.47998,1595.319946,1613.300049,19770000
18/11/2019,1608,1608,1609.98999,1596.800049,1605.189941,17545000
19/11/2019,1607.25,1607.25,1609.300049,1600.050049,1605.469971,17742100
20/11/2019,1596.829956,1596.829956,1603.569946,1595.01001,1599.420044,16067800
21/11/2019,1591.859985,1591.859985,1595.77002,1583.77002,1594.949951,17092900
22/11/2019,1597.719971,1597.719971,1599.48999,1591.180054,1595.380005,15654500
25/11/2019,1614.800049,1614.800049,1614.800049,1601.76001,1603.130005,16835000
26/11/2019,1609.380005,1609.380005,1620.599976,1608.640015,1618.150024,20303700
27/11/2019,1607.27002,1607.27002,1613.810059,1604.339966,1611.849976,17956500
28/11/2019,1597.680054,1597.680054,1608.670044,1595.109985,1607.969971,18688800
29/11/2019,1590.589966,1590.589966,1594.540039,1580.079956,1594.040039,19935400
02/12/2019,1569.530029,1569.530029,1589.339966,1566.680054,1588.589966,22701400
03/12/2019,1567.630005,1567.630005,1574.119995,1561.459961,1562.630005,18186100
04/12/2019,1565.449951,1565.449951,1570.390015,1556.51001,1562.219971,21731000
06/12/2019,1558.98999,1558.98999,1575.790039,1558.5,1571.099976,16452600
09/12/2019,1552.959961,1552.959961,1559.930054,1548.01001,1559.839966,17697300
11/12/2019,1551.819946,1551.819946,1559.189941,1546.51001,1555.380005,17668800
12/12/2019,1563.849976,1563.849976,1568.619995,1557.099976,1558.599976,18929200
13/12/2019,1573.910034,1573.910034,1582.160034,1570.069946,1577.380005,18726500
16/12/2019,1549.73999,1549.73999,1573.410034,1549.689941,1572.640015,18161000
17/12/2019,1548.650024,1548.650024,1556.819946,1543.219971,1551.709961,20389900
18/12/2019,1563.73999,1563.73999,1566.27002,1554.98999,1555.550049,17173900
19/12/2019,1573.51001,1573.51001,1576.5,1552.880005,1558.800049,4136500
20/12/2019,1572.920044,1572.920044,1576.430054,1566.77002,1572.609985,3071700
23/12/2019,1573.569946,1573.569946,1581.400024,1571.300049,1574.849976,2616900
24/12/2019,1568.630005,1568.630005,1576.560059,1567.27002,1575.030029,2284200
26/12/2019,1579.030029,1579.030029,1579.329956,1573.439941,1573.810059,1805600
27/12/2019,1578.219971,1578.219971,1588.02002,1568.050049,1583.459961,2156500
30/12/2019,1579.839966,1579.839966,1583.859985,1575.920044,1581.050049,1684900
02/01/2020,1595.819946,1595.819946,1597.920044,1583.180054,1584.349976,3442200
03/01/2020,1594.969971,1594.969971,1604.430054,1592.900024,1596.949951,3251500
06/01/2020,1568.5,1568.5,1585.560059,1565.930054,1584.130005,4116100
07/01/2020,1585.22998,1585.22998,1585.439941,1570.040039,1578.52002,3201300
08/01/2020,1559.27002,1559.27002,1572.030029,1555.75,1569.819946,3619500
09/01/2020,1579.640015,1579.640015,1581.5,1568.160034,1572.73999,3876300
10/01/2020,1580.630005,1580.630005,1584.160034,1573.800049,1583.47998,2945800
13/01/2020,1586.160034,1586.160034,1588.790039,1579.339966,1586.130005,3438800
14/01/2020,1586.900024,1586.900024,1592.839966,1579.829956,1589.680054,3676600
15/01/2020,1581.050049,1581.050049,1587.77002,1575.97998,1582.959961,3496000
16/01/2020,1595.869995,1595.869995,1598.380005,1581.75,1582.77002,4047600
17/01/2020,1600.47998,1600.47998,1604.280029,1595.959961,1600.280029,3489700
20/01/2020,1589.109985,1589.109985,1598.699951,1586.72998,1597.5,3526200
21/01/2020,1574.939941,1574.939941,1587.849976,1573.26001,1584.170044,4115600
22/01/2020,1574.589966,1574.589966,1580.339966,1566.859985,1579.25,3707200
23/01/2020,1573.699951,1573.699951,1577.920044,1567.099976,1570.660034,3027800
24/01/2020,1569.550049,1569.550049,1576.680054,1567.069946,1575.069946,2952700
27/01/2020,1524.150024,1524.150024,1548.109985,1519.030029,1546.900024,4517700
28/01/2020,1513.26001,1513.26001,1535.22998,1507.359985,1519.550049,3512900
29/01/2020,1524.589966,1524.589966,1528.140015,1511.150024,1522.880005,3104100
30/01/2020,1523.98999,1523.98999,1525.170044,1515.680054,1516.359985,2644100
31/01/2020,1514.140015,1514.140015,1532.089966,1514.140015,1528.859985,2744300
03/02/2020,1496.060059,1496.060059,1513.430054,1495.939941,1507.280029,2636200
04/02/2020,1519.380005,1519.380005,1520.099976,1499.209961,1501.339966,3098100
05/02/2020,1534.140015,1534.140015,1534.930054,1516.550049,1521.670044,4081900
06/02/2020,1535.790039,1535.790039,1541.810059,1530.51001,1538.290039,3755500
07/02/2020,1535.23999,1535.23999,1539.359985,1527.339966,1536.280029,2859800
11/02/2020,1523.930054,1523.930054,1539.430054,1522.969971,1538.310059,2755500
12/02/2020,1539.839966,1539.839966,1542.76001,1529.150024,1530.589966,2925600
13/02/2020,1532.77002,1532.77002,1542.189941,1530.439941,1539.310059,2423700
14/02/2020,1526.300049,1526.300049,1540.459961,1524.150024,1537.160034,3912800
17/02/2020,1527.25,1527.25,1532.869995,1523.73999,1528.47998,16807500
18/02/2020,1513.680054,1513.680054,1522.329956,1510.52002,1521,2443300
19/02/2020,1505.540039,1505.540039,1523.609985,1501.73999,1517.780029,3100600
20/02/2020,1491.23999,1491.23999,1504.949951,1484.51001,1504.47998,3325500
21/02/2020,1495.089966,1495.089966,1495.170044,1476.890015,1480.530029,2862000
24/02/2020,1435.560059,1435.560059,1474.119995,1435.560059,1473.569946,4007200
25/02/2020,1439.099976,1439.099976,1446.630005,1416.400024,1436.23999,4473800
26/02/2020,1366.410034,1366.410034,1428.349976,1366.410034,1425.560059,5428800
27/02/2020,1395.079956,1395.079956,1397.689941,1355.630005,1369.829956,4939400
28/02/2020,1340.52002,1340.52002,1357.150024,1337,1348.459961,4817700
02/03/2020,1335.719971,1335.719971,1358.52002,1317.449951,1355.98999,4166200
03/03/2020,1375.02002,1375.02002,1380.390015,1352.219971,1357.719971,3974200
04/03/2020,1378.609985,1378.609985,1380.819946,1358.23999,1361.439941,3046900
05/03/2020,1390.829956,1390.829956,1408.349976,1390.829956,1391.349976,3823100
06/03/2020,1364.569946,1364.569946,1374.199951,1359.75,1373.189941,2983800
09/03/2020,1255.939941,1255.939941,1299.77002,1249.310059,1272.949951,5759600
10/03/2020,1271.25,1271.25,1285.650024,1258.699951,1262.800049,4071500
11/03/2020,1249.890015,1249.890015,1281.630005,1238,1268.560059,3878900
12/03/2020,1114.910034,1114.910034,1187.390015,1095.369995,1184.160034,7644200
13/03/2020,1128.910034,1128.910034,1164.160034,969.0800171,1008.059998,8341500
16/03/2020,1046.079956,1046.079956,1105.199951,1043.790039,1072.300049,5095700
17/03/2020,1035.170044,1035.170044,1068.849976,1035.160034,1045.089966,4758600
18/03/2020,1048.150024,1048.150024,1076.160034,1026.890015,1053.040039,4333100
19/03/2020,1044.189941,1044.189941,1048.800049,1010.599976,1019.070007,4613300
20/03/2020,1127.23999,1127.23999,1133.560059,1070.050049,1077.650024,6815100
23/03/2020,1024.459961,1024.459961,1065.670044,1022.830017,1045.650024,4843400
24/03/2020,1033.839966,1033.839966,1067.51001,1024.380005,1064.329956,4541800
25/03/2020,1080.030029,1080.030029,1099.939941,1050.719971,1063.22998,5078200
26/03/2020,1091.959961,1091.959961,1103.589966,1072.939941,1074.640015,4370300
27/03/2020,1099.76001,1099.76001,1124.280029,1089.140015,1112.829956,4453400
30/03/2020,1087.819946,1087.819946,1094.119995,1073.369995,1087.349976,2830500
31/03/2020,1125.859985,1125.859985,1127.920044,1104.119995,1108.790039,4501300
01/04/2020,1105.51001,1105.51001,1132.099976,1105.339966,1117.51001,13438800
02/04/2020,1138.27002,1138.27002,1142.469971,1105.310059,1113.910034,6268100
03/04/2020,1138.839966,1138.839966,1156.589966,1130.540039,1150.859985,5843200
07/04/2020,1214.949951,1214.949951,1220.670044,1173.140015,1184.869995,6748500
08/04/2020,1205.77002,1205.77002,1213.550049,1192.97998,1202,5861200
09/04/2020,1210.47998,1210.47998,1243.5,1202.25,1220.780029,6188900
10/04/2020,1228.030029,1228.030029,1228.069946,1205.150024,1207.469971,4110300
13/04/2020,1236.780029,1236.780029,1237.22998,1220,1229.209961,3805500
14/04/2020,1256.349976,1256.349976,1267.550049,1241.099976,1252.5,5810200
15/04/2020,1236.099976,1236.099976,1261.660034,1233.660034,1253.920044,5160700
16/04/2020,1200.150024,1200.150024,1231.050049,1200.140015,1226.160034,4606400
17/04/2020,1239.23999,1239.23999,1239.52002,1218.569946,1230.339966,4027200
20/04/2020,1266.400024,1266.400024,1273.25,1237.219971,1241.939941,4466200
21/04/2020,1252.920044,1252.920044,1260.959961,1243.579956,1247.52002,4526900
22/04/2020,1261.810059,1261.810059,1262.430054,1231.579956,1245.900024,4698400
23/04/2020,1272.530029,1272.530029,1276.180054,1260.800049,1266.609985,4869000
24/04/2020,1258.780029,1258.780029,1280.02002,1255.72998,1274.209961,5181900
27/04/2020,1267.410034,1267.410034,1272.75,1258.449951,1271.219971,3816400
28/04/2020,1274.98999,1274.98999,1283.01001,1260.959961,1267.459961,4857100
29/04/2020,1282.680054,1282.680054,1286.449951,1275.680054,1282.569946,4591400
30/04/2020,1301.660034,1301.660034,1301.660034,1292.969971,1297.930054,5666100
05/05/2020,1278.630005,1278.630005,1289.089966,1278.5,1287.699951,4419300
07/05/2020,1257.97998,1257.97998,1277.359985,1252.199951,1274.5,4719700
08/05/2020,1266.02002,1266.02002,1270.540039,1256.73999,1265.22998,3586300
11/05/2020,1287.300049,1287.300049,1293.349976,1276.599976,1277.410034,4224700
12/05/2020,1299.689941,1299.689941,1301.880005,1283.869995,1286.310059,4250700
13/05/2020,1294.550049,1294.550049,1303.280029,1290.469971,1297.030029,4975300
14/05/2020,1280.400024,1280.400024,1290.23999,1275.849976,1286.630005,5125900
15/05/2020,1280.76001,1280.76001,1289.23999,1278.859985,1287.060059,4539100
18/05/2020,1286.530029,1286.530029,1295.939941,1283.599976,1290.109985,4745100
19/05/2020,1309.949951,1309.949951,1318.01001,1304.48999,1308.959961,5935800
20/05/2020,1322.199951,1322.199951,1322.219971,1306.959961,1311.359985,5978800
21/05/2020,1320.689941,1320.689941,1333.25,1315.030029,1330.839966,6180200
22/05/2020,1303.969971,1303.969971,1311.540039,1286.76001,1309.920044,6012400
25/05/2020,1320.97998,1320.97998,1323.430054,1302.119995,1308.160034,7031100
26/05/2020,1336.089966,1336.089966,1345.310059,1332.300049,1335.869995,8389600
27/05/2020,1345.109985,1345.109985,1345.530029,1328.069946,1339.180054,7640700
28/05/2020,1337.51001,1337.51001,1358.599976,1337.5,1356.02002,6952000
29/05/2020,1342.849976,1342.849976,1342.880005,1323.119995,1333.699951,8738200
01/06/2020,1352.369995,1352.369995,1362.459961,1348.98999,1355.390015,7147900
02/06/2020,1374.180054,1374.180054,1374.290039,1357.22998,1361.640015,7472300
04/06/2020,1411.01001,1411.01001,1413.540039,1393.209961,1396.25,10389900
05/06/2020,1435.699951,1435.699951,1438.089966,1402.77002,1416.719971,10138300
08/06/2020,1438.660034,1438.660034,1454.949951,1429.680054,1449.76001,9420800
09/06/2020,1408.369995,1408.369995,1448.130005,1400.869995,1438.640015,10598300
10/06/2020,1418.77002,1418.77002,1423.359985,1402.459961,1417.040039,6505100
11/06/2020,1396.77002,1396.77002,1421.51001,1384.680054,1413.199951,11370000
12/06/2020,1382.560059,1382.560059,1386.219971,1353.51001,1359,11574500
15/06/2020,1341.98999,1341.98999,1379.780029,1338.25,1373.5,9549000
16/06/2020,1367.130005,1367.130005,1376.98999,1362.380005,1374.589966,9219500
17/06/2020,1376.180054,1376.180054,1381,1358.27002,1362.780029,7679100
18/06/2020,1372.97998,1372.97998,1377.390015,1358.109985,1359.680054,8802800
19/06/2020,1370.819946,1370.819946,1380.02002,1368.030029,1376.890015,6319500
22/06/2020,1352.180054,1352.180054,1367.97998,1347.599976,1359.300049,7491300
23/06/2020,1356.430054,1356.430054,1361.839966,1351.920044,1359.550049,6303800
24/06/2020,1333.430054,1333.430054,1365.459961,1333.319946,1362.420044,5901500
25/06/2020,1325.880005,1325.880005,1325.880005,1306.670044,1317.719971,5734600
26/06/2020,1330.339966,1330.339966,1344.040039,1328.48999,1335.550049,4112000
29/06/2020,1329.76001,1329.76001,1329.939941,1312.589966,1320.72998,3986600
30/06/2020,1339.030029,1339.030029,1351.589966,1339.030029,1344.540039,4821100
01/07/2020,1349.439941,1349.439941,1350.160034,1331.599976,1345.619995,4718700
02/07/2020,1374.130005,1374.130005,1376.310059,1353.5,1357.209961,5286100
03/07/2020,1372.27002,1372.27002,1380.079956,1370.369995,1377.670044,7010300
07/07/2020,1373.219971,1373.219971,1391.77002,1373.199951,1389.180054,7738500
08/07/2020,1362.459961,1362.459961,1379.709961,1361.23999,1371.910034,5573400
09/07/2020,1365.810059,1365.810059,1370.800049,1358.030029,1367.23999,5381900
10/07/2020,1350.5,1350.5,1363.280029,1346.719971,1357.98999,4792600
13/07/2020,1342.369995,1342.369995,1363.819946,1339.689941,1361.75,5871600
14/07/2020,1341.069946,1341.069946,1342.300049,1326.650024,1332.869995,4584200
15/07/2020,1354.310059,1354.310059,1356.930054,1344.76001,1351.5,4342200
16/07/2020,1347.859985,1347.859985,1357.26001,1343.02002,1354.22998,3503900
17/07/2020,1359.579956,1359.579956,1361.390015,1350.099976,1353.27002,3832100
20/07/2020,1358.290039,1358.290039,1365.709961,1352.030029,1358.619995,4079600
21/07/2020,1377,1377,1379.150024,1366.589966,1366.829956,5295600
22/07/2020,1357.040039,1357.040039,1382.290039,1356.859985,1380.969971,4839000
23/07/2020,1359.650024,1359.650024,1363.900024,1348.920044,1356.969971,4384500
24/07/2020,1340.920044,1340.920044,1350.930054,1337.209961,1348.810059,4062100
29/07/2020,1338.349976,1338.349976,1349.910034,1337.030029,1346.599976,3957600
30/07/2020,1315.73999,1315.73999,1347.449951,1313.099976,1345.089966,6424600
31/07/2020,1328.530029,1328.530029,1328.640015,1303.25,1314.98999,4741600
03/08/2020,1321.22998,1321.22998,1325.310059,1311.25,1324.459961,4162600
04/08/2020,1330.810059,1330.810059,1338.079956,1328.130005,1330.599976,4677700
05/08/2020,1337.349976,1337.349976,1341.22998,1326.069946,1335.52002,4661200
06/08/2020,1333.219971,1333.219971,1346.48999,1333.180054,1336.130005,4934600
07/08/2020,1324.400024,1324.400024,1333.209961,1321.160034,1331.920044,3508000
10/08/2020,1322.01001,1322.01001,1330.170044,1321.900024,1327.160034,3352500
11/08/2020,1336.839966,1336.839966,1343.160034,1332.23999,1334.099976,5931100
13/08/2020,1346.689941,1346.689941,1353.530029,1343.089966,1349.079956,5629400
14/08/2020,1327.050049,1327.050049,1347.630005,1324.969971,1345.560059,4314000
17/08/2020,1320.910034,1320.910034,1331.800049,1315.890015,1329.819946,4091500
18/08/2020,1330.109985,1330.109985,1330.400024,1321.069946,1321.380005,3838300
19/08/2020,1308.670044,1308.670044,1332.790039,1301.969971,1331.540039,5028600
20/08/2020,1296.790039,1296.790039,1303.719971,1292.589966,1296.369995,3790200
21/08/2020,1299.26001,1299.26001,1307.640015,1296.680054,1305.819946,3195200
24/08/2020,1317.109985,1317.109985,1318.199951,1299.050049,1305.219971,3723400
25/08/2020,1315.98999,1315.98999,1327.420044,1315.130005,1324.810059,4159200
26/08/2020,1322.550049,1322.550049,1323.969971,1311.140015,1317.73999,3948500
27/08/2020,1326.810059,1326.810059,1331.640015,1320.910034,1322.47998,4374300
28/08/2020,1323.310059,1323.310059,1337.609985,1319.449951,1335.300049,3882800
31/08/2020,1310.660034,1310.660034,1333.300049,1308.72998,1328.699951,3937800
01/09/2020,1305.569946,1305.569946,1316.680054,1301.140015,1312.75,4041700
02/09/2020,1315.880005,1315.880005,1316.079956,1301.780029,1304.699951,3290600
03/09/2020,1311.949951,1311.949951,1322.660034,1308.839966,1320.630005,3575700
08/09/2020,1293.800049,1293.800049,1305.849976,1293.329956,1305.640015,3721900
09/09/2020,1293.400024,1293.400024,1295.550049,1276.380005,1279.23999,3877200
10/09/2020,1290.890015,1290.890015,1298.329956,1286.150024,1295.01001,4237400
11/09/2020,1279.959961,1279.959961,1296.130005,1279.329956,1290.160034,4994400
14/09/2020,1272.339966,1272.339966,1287.349976,1270.589966,1285.160034,3733500
15/09/2020,1286.180054,1286.180054,1287.040039,1274.619995,1276.930054,3580700
16/09/2020,1293.47998,1293.47998,1295.800049,1284.089966,1287.01001,3795200
17/09/2020,1284.400024,1284.400024,1292.420044,1280.109985,1289.599976,3927600
18/09/2020,1288.390015,1288.390015,1293.290039,1280.430054,1287.73999,4185600
21/09/2020,1275.160034,1275.160034,1295.349976,1273.439941,1293.77002,3332600
22/09/2020,1267.630005,1267.630005,1275.27002,1262.410034,1271.359985,3343800
23/09/2020,1264.01001,1264.01001,1272.589966,1260.640015,1271.189941,3846700
24/09/2020,1247.459961,1247.459961,1260.310059,1241.52002,1255.790039,4148500
25/09/2020,1244.939941,1244.939941,1256.400024,1241.660034,1251.670044,3491500
28/09/2020,1263.02002,1263.02002,1264.5,1251.119995,1251.22998,3364900
29/09/2020,1257.339966,1257.339966,1267.670044,1254.339966,1266.77002,3134200
30/09/2020,1237.040039,1237.040039,1260.060059,1236.530029,1259.079956,4210300
01/10/2020,1247.589966,1247.589966,1251.109985,1232.810059,1244.22998,4376100
02/10/2020,1237.540039,1237.540039,1246.780029,1231.109985,1245.109985,4704600
05/10/2020,1242.98999,1242.98999,1248.670044,1239.060059,1245.790039,3595100
06/10/2020,1250.150024,1250.150024,1257.459961,1249.140015,1251.890015,4926900
07/10/2020,1263.709961,1263.709961,1264.290039,1245.089966,1248.25,4450200
08/10/2020,1274.829956,1274.829956,1282.650024,1269.5,1269.849976,5649500
09/10/2020,1267.140015,1267.140015,1280.810059,1264.23999,1279.790039,5578700
12/10/2020,1273.430054,1273.430054,1277.640015,1265.27002,1269.5,4105300
14/10/2020,1263.98999,1263.98999,1271.099976,1257.839966,1269.48999,4284000
15/10/2020,1242.959961,1242.959961,1258.089966,1240.75,1255.050049,4574100
16/10/2020,1233.680054,1233.680054,1247.890015,1226.949951,1245.400024,3654100
19/10/2020,1208.75,1208.75,1223.150024,1205.609985,1221.880005,4352000
