date,EWA,EWC
01/12/2017,18.23917389,26.36236954
04/12/2017,18.11944199,26.21875191
05/12/2017,18.08751678,26.14694595
06/12/2017,18.03962708,25.94947815
07/12/2017,18.0316391,26.06616402
08/12/2017,18.08751678,26.15592194
11/12/2017,18.12742424,26.17387772
12/12/2017,18.22321129,26.20977974
13/12/2017,18.4946022,26.2815876
14/12/2017,18.44671249,26.20080185
15/12/2017,18.47065926,26.03025818
18/12/2017,18.5983696,26.20080185
19/12/2017,18.56483841,26.17262268
20/12/2017,18.56483841,26.28171349
21/12/2017,18.69569778,26.4998951
22/12/2017,18.78565598,26.51807404
26/12/2017,18.78565598,26.59988976
27/12/2017,18.88379669,26.70898056
28/12/2017,18.96557999,26.92716408
29/12/2017,18.94922066,26.94534492
02/01/2018,19.0718956,27.19079971
03/01/2018,19.19457054,27.29079819
04/01/2018,19.26817894,27.48170662
05/01/2018,19.38267517,27.581707
08/01/2018,19.27635574,27.49079514
09/01/2018,19.30089378,27.41806793
10/01/2018,19.13732147,27.1453476
11/01/2018,19.25182152,27.28170776
12/01/2018,19.35813904,27.37261391
16/01/2018,19.18639374,27.48170662
17/01/2018,19.29271126,27.5453434
18/01/2018,19.30907059,27.48170662
19/01/2018,19.34996033,27.39988899
22/01/2018,19.37449837,27.50897789
23/01/2018,19.41538811,27.57261658
24/01/2018,19.52988625,27.6544323
25/01/2018,19.47263718,27.45443726
26/01/2018,19.71798897,27.56352234
29/01/2018,19.5789547,27.30898094
30/01/2018,19.42357063,27.13625336
31/01/2018,19.43992424,27.16352463
01/02/2018,19.52988625,27.07261848
02/02/2018,19.2354641,26.3271637
05/02/2018,18.58937645,25.59080505
06/02/2018,18.76930237,25.69989586
07/02/2018,18.37673759,25.50898743
08/02/2018,17.86150551,24.92717361
09/02/2018,18.09049606,24.97262764
12/02/2018,18.37673759,25.2817173
13/02/2018,18.48305893,25.29989815
14/02/2018,18.81019211,25.65443993
15/02/2018,18.94922066,25.81807709
16/02/2018,18.79383087,25.69989586
20/02/2018,18.74476242,25.56353569
21/02/2018,18.69569778,25.59989548
22/02/2018,18.84290504,25.54535103
23/02/2018,18.99011612,25.87262154
26/02/2018,19.19457054,25.9998951
27/02/2018,18.8919735,25.75444031
28/02/2018,18.66298294,25.26353836
01/03/2018,18.540308,25.09990311
02/03/2018,18.59755516,24.98171616
05/03/2018,18.67933464,25.05444527
06/03/2018,18.82654762,25.21808243
07/03/2018,18.70387459,25.11808014
08/03/2018,18.72840691,25.21808243
09/03/2018,19.0637207,25.47262383
12/03/2018,19.05554199,25.45444489
13/03/2018,18.81019211,25.2453537
14/03/2018,18.8919735,25.32717133
15/03/2018,18.68751717,25.19080734
16/03/2018,18.62208939,25.15444183
19/03/2018,18.47488022,24.99990082
20/03/2018,18.40945244,25.09080887
21/03/2018,18.59755516,25.47262383
22/03/2018,18.12321091,24.96353531
23/03/2018,17.88603783,24.71808052
26/03/2018,18.20499611,24.89080811
27/03/2018,17.85332298,24.7089901
28/03/2018,17.86150551,24.61808395
29/03/2018,18.00871277,25.05444527
02/04/2018,17.6979351,24.69989967
03/04/2018,17.90239143,24.85444641
04/04/2018,18.02507019,24.93626404
05/04/2018,18.04142761,25.27262306
06/04/2018,17.83696747,24.99990082
09/04/2018,18.04142761,25.1726265
10/04/2018,18.36855888,25.4271698
11/04/2018,18.24588585,25.46353149
12/04/2018,18.30313492,25.46353149
13/04/2018,18.30313492,25.40898895
16/04/2018,18.38491631,25.51807976
17/04/2018,18.40945244,25.67262268
18/04/2018,18.51577187,25.79989433
19/04/2018,18.31949234,25.59989548
20/04/2018,18.1313858,25.49080658
23/04/2018,18.13956833,25.39989471
24/04/2018,18.13956833,25.34535217
25/04/2018,18.10685539,25.36353302
26/04/2018,18.19681549,25.5362587
27/04/2018,18.30313492,25.6453495
30/04/2018,18.14774704,25.5726223
01/05/2018,18.23770332,25.5726223
02/05/2018,18.39309883,25.5362587
03/05/2018,18.56483841,25.55444336
04/05/2018,18.58937645,25.73626137
07/05/2018,18.49123573,25.80898857
08/05/2018,18.40945244,25.78171349
09/05/2018,18.49123573,26.05444336
10/05/2018,18.71204948,26.39989471
11/05/2018,18.68751717,26.38171196
14/05/2018,18.72840691,26.52716446
15/05/2018,18.49941444,26.4362545
16/05/2018,18.67115974,26.57262039
17/05/2018,18.69569778,26.65443802
18/05/2018,18.56483841,26.49080086
21/05/2018,18.80201149,26.73625374
22/05/2018,18.67115974,26.59988976
23/05/2018,18.57301712,26.51807404
24/05/2018,18.59755516,26.33625793
25/05/2018,18.48305893,26.1453495
29/05/2018,18.22952843,25.75444031
30/05/2018,18.63027,26.24534988
31/05/2018,18.45852089,26.12717056
01/06/2018,18.58119774,26.09080505
04/06/2018,18.69569778,25.61808014
05/06/2018,18.61391258,26.1817112
06/06/2018,18.8756218,26.30898476
07/06/2018,18.72840691,26.29080391
08/06/2018,18.7202301,26.40898514
11/06/2018,18.81837082,26.39989471
12/06/2018,18.57301712,26.37262154
13/06/2018,18.54848671,26.40898514
14/06/2018,18.37673759,26.33625793
15/06/2018,18.39309883,26.09080505
18/06/2018,18.54848671,26.19989395
19/06/2018,18.40008163,25.8920517
20/06/2018,18.58350182,26.03864098
21/06/2018,18.65019798,25.87372208
22/06/2018,18.91698837,26.12109947
25/06/2018,18.53347588,25.63550949
26/06/2018,18.66687012,25.82791519
27/06/2018,18.50013161,25.61718559
28/06/2018,18.75024414,25.76378059
29/06/2018,18.85028839,26.12109947
02/07/2018,18.60017586,25.98366928
03/07/2018,18.70022011,26.05696678
05/07/2018,18.90031433,26.12109947
06/07/2018,19.15876198,26.36848068
09/07/2018,19.31716728,26.50590706
10/07/2018,19.20878601,26.67998886
11/07/2018,18.74190521,26.31350327
12/07/2018,19.10040474,26.62501335
13/07/2018,19.03370667,26.63417625
16/07/2018,18.90864754,26.56088257
17/07/2018,18.83361435,26.50590706
18/07/2018,18.94199944,26.46009445
19/07/2018,18.83361435,26.41428566
20/07/2018,19.04204369,26.47842407
23/07/2018,18.85862732,26.36848068
24/07/2018,19.06705475,26.44177628
25/07/2018,19.1254158,26.67998886
26/07/2018,18.93366051,26.68914986
27/07/2018,19.04204369,26.60669136
30/07/2018,19.02536964,26.63417625
31/07/2018,19.10874176,26.76244736
01/08/2018,18.95033455,26.67082596
02/08/2018,18.8919735,26.75328636
03/08/2018,18.94199944,26.78993416
06/08/2018,18.93366051,26.88155556
07/08/2018,18.99202347,26.44177628
08/08/2018,19.09206581,26.55171585
09/08/2018,19.05038071,26.67998886
10/08/2018,18.74190521,26.36848068
13/08/2018,18.63352585,26.27685547
14/08/2018,18.70855904,26.55171585
15/08/2018,18.68354416,26.07528687
16/08/2018,18.91698837,26.17607307
17/08/2018,19.17543793,26.52423286
20/08/2018,19.19211388,26.52423286
21/08/2018,19.01703262,26.46009445
22/08/2018,18.96700859,26.65250397
23/08/2018,18.60851097,26.42344856
24/08/2018,18.7752552,26.56088257
27/08/2018,18.95867348,26.86322784
28/08/2018,18.95033455,26.77160645
29/08/2018,19.13375473,26.86322784
30/08/2018,18.93366051,26.72579956
31/08/2018,18.75024414,26.38679886
04/09/2018,18.5418148,25.95618248
05/09/2018,18.3834095,25.91953659
06/09/2018,18.1916523,25.90120888
07/09/2018,17.89151382,25.80042839
10/09/2018,18.01657295,25.77294159
11/09/2018,18.06659889,25.93786049
12/09/2018,18.25001526,26.05696678
13/09/2018,18.25001526,26.02947998
14/09/2018,18.2250042,25.96534729
17/09/2018,18.25001526,26.05696678
18/09/2018,18.45010757,26.39596367
19/09/2018,18.53347588,26.45093727
20/09/2018,18.65019798,26.58836555
21/09/2018,18.59183693,26.61585426
24/09/2018,18.51680183,26.50590706
25/09/2018,18.55015373,26.39596367
26/09/2018,18.52513885,26.29518127
27/09/2018,18.44176674,26.35931778
28/09/2018,18.44176674,26.36848068
01/10/2018,18.41675758,26.67998886
02/10/2018,18.19999313,26.46009445
03/10/2018,18.09160614,26.52423286
04/10/2018,17.9915638,26.29518127
05/10/2018,17.91653061,26.13942719
08/10/2018,17.79146957,26.04780579
09/10/2018,17.72477531,26.00199127
10/10/2018,17.34960365,25.19573212
11/10/2018,17.07447815,24.85673332
12/10/2018,17.16618538,24.98500252
15/10/2018,17.19953346,24.99416351
16/10/2018,17.46632576,25.37896919
17/10/2018,17.42463684,25.2048893
18/10/2018,17.26622772,24.82924843
19/10/2018,17.43297577,24.91170311
22/10/2018,17.26622772,24.86589432
23/10/2018,17.08281517,24.66432953
24/10/2018,16.68263245,24.14208984
25/10/2018,16.74932861,24.15125465
26/10/2018,16.64094543,24.05963326
29/10/2018,16.59925842,23.77560806
30/10/2018,17.03279114,24.12376404
31/10/2018,17.17452049,24.28868484
01/11/2018,17.44964981,24.54522514
02/11/2018,17.4079628,24.49941444
05/11/2018,17.47465706,24.63684082
06/11/2018,17.6414032,24.70097351
07/11/2018,17.88317871,24.85673332
08/11/2018,17.82481766,24.74678802
09/11/2018,17.67475319,24.53606033
12/11/2018,17.55803108,24.28868484
13/11/2018,17.53302002,24.26119995
14/11/2018,17.33292961,24.33449554
15/11/2018,17.46632576,24.45360184
16/11/2018,17.524683,24.50857544
19/11/2018,17.19119644,24.32533073
20/11/2018,16.866045,23.75728416
21/11/2018,17.18286133,24.29784584
23/11/2018,17.15784836,23.96800995
26/11/2018,17.34960365,24.15125465
27/11/2018,17.34126472,23.95884705
28/11/2018,17.6080513,24.36198044
29/11/2018,17.524683,24.39862823
30/11/2018,17.34126472,24.40779114
03/12/2018,17.6414032,24.65516663
04/12/2018,17.16618538,24.22455025
06/12/2018,17.03279114,23.76644707
07/12/2018,16.93274498,23.63817596
10/12/2018,16.70763969,23.39996338
11/12/2018,16.84103584,23.30833817
12/12/2018,17.00777626,23.56487846
13/12/2018,16.99944305,23.51906967
14/12/2018,16.70763969,23.24420547
17/12/2018,16.70763969,22.7769413
18/12/2018,16.71197128,22.77601051
19/12/2018,16.52147484,22.50586128
20/12/2018,16.33963203,22.29161072
21/12/2018,15.95863628,21.82584381
24/12/2018,15.94997311,21.51843834
26/12/2018,16.49549484,22.18914032
27/12/2018,16.54744911,22.08667564
28/12/2018,16.66867447,22.2170887
31/12/2018,16.66867447,22.31955338
02/01/2019,16.53879356,22.52449608
03/01/2019,16.41756058,22.38476563
04/01/2019,16.99772072,22.9623127
07/01/2019,17.0496769,23.21382713
08/01/2019,17.17956161,23.46534348
09/01/2019,17.42201614,23.903162
10/01/2019,17.49994659,24.00563431
11/01/2019,17.49994659,23.95905685
14/01/2019,17.4306736,24.05220985
15/01/2019,17.5432415,24.18262482
16/01/2019,17.58653641,24.25714874
17/01/2019,17.75105858,24.45276833
18/01/2019,17.82033157,24.61112976
22/01/2019,17.37871742,24.36893082
23/01/2019,17.45664978,24.32235527
24/01/2019,17.46530914,24.46208382
25/01/2019,17.77703667,24.79743767
28/01/2019,17.69044495,24.75086021
29/01/2019,17.62983131,24.89990616
30/01/2019,17.91558075,25.11416054
31/01/2019,17.82899094,25.19799614
01/02/2019,17.80301094,25.27252007
04/02/2019,17.95021439,25.3377285
05/02/2019,18.24462318,25.48677444
06/02/2019,18.0368042,25.3377285
07/02/2019,18.02814674,25.16073418
08/02/2019,17.99351311,25.10484314
11/02/2019,17.94155693,24.87195778
12/02/2019,18.12339783,25.16073418
13/02/2019,17.95887566,25.11416054
14/02/2019,17.96753311,25.19799614
15/02/2019,18.25328445,25.53334808
19/02/2019,18.36584663,25.7196579
20/02/2019,18.30523872,25.9804821
21/02/2019,18.22730637,25.85007286
22/02/2019,18.43512344,25.98980141
25/02/2019,18.53037071,25.97117043
26/02/2019,18.53037071,26.01774788
27/02/2019,18.45244026,26.0829525
28/02/2019,18.42646408,25.94322395
01/03/2019,18.5563488,25.82212448
04/03/2019,18.46109772,25.75691795
05/03/2019,18.52171516,25.73828506
06/03/2019,18.53903198,25.59855461
07/03/2019,18.48707962,25.45882797
08/03/2019,18.40914726,25.44950867
11/03/2019,18.57366753,25.67307854
12/03/2019,18.45244026,25.80349731
13/03/2019,18.54768944,25.94322395
14/03/2019,18.49573517,25.83143806
15/03/2019,18.57366753,25.85938644
18/03/2019,18.63428116,26.04569054
19/03/2019,18.56501007,26.02706337
20/03/2019,18.57366753,25.9991169
21/03/2019,18.68623543,25.95254135
22/03/2019,18.38316536,25.55197906
25/03/2019,18.46975899,25.54266357
26/03/2019,18.5563488,25.72896957
27/03/2019,18.36584663,25.6265049
28/03/2019,18.50439644,25.69171143
29/03/2019,18.63428116,25.74759865
01/04/2019,18.84210014,26.0829525
02/04/2019,18.74684715,26.0829525
03/04/2019,18.90271378,26.11089897
04/04/2019,18.72953224,26.12952995
05/04/2019,18.64294243,26.22268677
08/04/2019,18.76416779,26.41831017
09/04/2019,18.66891479,26.25994682
10/04/2019,18.79880524,26.37172699
11/04/2019,18.74684715,26.32515335
12/04/2019,18.92869186,26.53940582
15/04/2019,18.88539505,26.53940582
16/04/2019,18.98064423,26.56735229
17/04/2019,18.9633255,26.67913437
18/04/2019,18.98064423,26.69776917
22/04/2019,18.95466614,26.69776917
23/04/2019,19.0325985,26.69776917
24/04/2019,18.93734932,26.43693733
25/04/2019,18.94600868,26.40899277
26/04/2019,18.98930168,26.51145935
29/04/2019,18.9633255,26.56735229
30/04/2019,18.85076141,26.59529686
01/05/2019,18.78148651,26.40899277
02/05/2019,18.75550842,26.24131393
03/05/2019,18.90271378,26.43693733
06/05/2019,18.72087479,26.39967728
07/05/2019,18.53037071,26.11089897
08/05/2019,18.53037071,26.14816093
09/05/2019,18.57366753,26.0829525
10/05/2019,18.79880524,26.06432343
13/05/2019,18.41780472,25.73828506
14/05/2019,18.4004879,25.95254135
15/05/2019,18.53903198,26.03638268
16/05/2019,18.69489288,26.22268677
17/05/2019,18.54768944,26.15747643
20/05/2019,18.94600868,26.07364082
21/05/2019,19.11052895,26.31583977
22/05/2019,19.10186958,26.1015873
23/05/2019,18.98064423,25.72896957
24/05/2019,19.07589149,25.92459297
28/05/2019,18.95466614,25.87801743
29/05/2019,18.85076141,25.63581848
30/05/2019,18.88539505,25.56129456
31/05/2019,18.87673569,25.45882797
03/06/2019,18.79880524,25.52403259
04/06/2019,19.08455276,25.89664459
05/06/2019,19.00662231,25.92459297
06/06/2019,19.12784767,26.0829525
07/06/2019,19.35298538,26.22268677
10/06/2019,19.35298538,26.26926422
11/06/2019,19.55214119,26.26926422
12/06/2019,19.35298538,26.0829525
13/06/2019,19.36164474,26.17610741
14/06/2019,19.2317543,26.1015873
17/06/2019,19.15489006,26.17960739
18/06/2019,19.44645309,26.54621506
19/06/2019,19.57014847,26.74361992
20/06/2019,19.79102898,27.04442978
21/06/2019,19.67617226,26.87522316
24/06/2019,19.8175354,26.93162346
25/06/2019,19.74685478,26.7342205
26/06/2019,19.82637215,26.76242256
27/06/2019,19.95890045,26.77182198
28/06/2019,19.91472435,26.90342331
01/07/2019,19.87938118,26.96922493
02/07/2019,19.87054825,27.02562714
03/07/2019,20.117939,27.26063156
05/07/2019,20.12677193,27.223032
08/07/2019,19.87054825,27.07262611
09/07/2019,19.79986191,27.15722847
10/07/2019,19.87938118,27.23243141
11/07/2019,19.94123077,27.25123405
12/07/2019,19.97657013,27.25123405
15/07/2019,20.00307655,27.24182892
16/07/2019,19.87054825,27.17602921
17/07/2019,19.95890045,27.13842964
18/07/2019,20.06492233,27.23243141
19/07/2019,20.1002636,27.10083008
22/07/2019,20.06492233,27.10083008
23/07/2019,20.1444416,27.10083008
24/07/2019,20.15327644,27.18542862
25/07/2019,20.08259392,26.92222404
26/07/2019,20.03841591,26.97862816
29/07/2019,20.13560486,26.93162346
30/07/2019,19.95890045,26.86582184
31/07/2019,19.79986191,26.68721771
01/08/2019,19.69384193,26.54621506
02/08/2019,19.61432648,26.37701035
05/08/2019,18.89866829,25.88820076
06/08/2019,18.76613808,25.98220253
07/08/2019,18.77497292,26.16080666
08/08/2019,19.09304237,26.51801491
09/08/2019,18.98702049,26.48041344
12/08/2019,18.83681679,26.2360096
13/08/2019,19.08420944,26.48041344
14/08/2019,18.63360786,25.77539825
15/08/2019,18.56292534,25.71899796
16/08/2019,18.75729752,26.05740356
19/08/2019,18.82798386,26.21720695
20/08/2019,18.88983154,26.03860474
21/08/2019,18.91633797,26.28300858
22/08/2019,18.85449028,26.17960739
23/08/2019,18.62477303,25.77539825
26/08/2019,18.74846649,26.01980209
27/08/2019,18.73079681,26.03860474
28/08/2019,18.78380775,26.18900871
29/08/2019,18.94284439,26.45221138
30/08/2019,19.15489006,26.49921417
03/09/2019,19.05770111,26.31120872
04/09/2019,19.26974678,26.61201668
05/09/2019,19.49946404,26.88462257
06/09/2019,19.64082909,26.91282082
09/09/2019,19.70267868,26.92222404
10/09/2019,19.70267868,27.03502655
11/09/2019,19.79102898,27.09142876
12/09/2019,19.87054825,27.10083008
13/09/2019,19.93239212,27.11022949
16/09/2019,19.87054825,27.24182892
17/09/2019,19.99423981,27.38283539
18/09/2019,19.84403992,27.28883171
19/09/2019,19.89705276,27.41103363
20/09/2019,19.7733593,27.41103363
23/09/2019,19.79102898,27.40163612
24/09/2019,19.72034836,27.29823494
25/09/2019,19.72034836,27.27003288
26/09/2019,19.68500519,27.223032
27/09/2019,19.69384193,27.14782906
30/09/2019,19.65850067,27.16662979
01/10/2019,19.41111374,26.81882477
02/10/2019,18.95167732,26.39581108
03/10/2019,19.0753727,26.39581108
04/10/2019,19.27858162,26.59321785
07/10/2019,19.19906807,26.52741432
08/10/2019,19.05770111,26.28300858
09/10/2019,19.17255783,26.45221138
10/10/2019,19.33159637,26.61201668
11/10/2019,19.56131172,26.83762169
14/10/2019,19.40227699,26.75301743
15/10/2019,19.64966583,26.84702301
16/10/2019,19.72034836,26.85642052
17/10/2019,19.74685478,26.96922493
18/10/2019,19.72034836,26.87522316
21/10/2019,19.88821793,27.07262611
22/10/2019,19.88821793,27.04442978
23/10/2019,19.98540688,27.02562714
24/10/2019,19.99423981,27.08202553
25/10/2019,20.05608749,27.17602921
28/10/2019,20.1444416,27.16662979
29/10/2019,20.09143066,27.119627
30/10/2019,20.07375908,27.10083008
31/10/2019,19.90588951,27.05382919
01/11/2019,20.10910034,27.28883171
04/11/2019,20.04725456,27.48623848
05/11/2019,20.08259392,27.47683716
06/11/2019,19.96773529,27.54263878
07/11/2019,20.17978287,27.67424202
08/11/2019,20.117939,27.69304085
11/11/2019,20.23279381,27.67424202
12/11/2019,20.19745636,27.69304085
13/11/2019,19.98540688,27.7776432
14/11/2019,19.97657013,27.7776432
15/11/2019,20.15327644,27.94684792
18/11/2019,20.09143066,27.97504807
19/11/2019,20.1886158,27.81524467
20/11/2019,19.82637215,27.70244217
21/11/2019,19.79986191,27.75884438
22/11/2019,19.88821793,27.65544128
25/11/2019,19.98540688,27.78704453
26/11/2019,20.04725456,27.84344482
27/11/2019,20.29464149,27.8810463
29/11/2019,20.17094612,27.85284615
02/12/2019,20.08259392,27.67424202
03/12/2019,19.7291832,27.46743584
04/12/2019,19.87938118,27.6648407
05/12/2019,19.84403992,27.63664055
06/12/2019,20.02074623,27.71184349
09/12/2019,19.9235611,27.71184349
10/12/2019,19.8617115,27.71184349
11/12/2019,20.1002636,27.81524467
12/12/2019,20.22395897,27.86224747
13/12/2019,20.20628738,27.89984512
16/12/2019,20.57229614,28.11324501
17/12/2019,20.38298035,28.15135002
18/12/2019,20.3920002,28.14182472
19/12/2019,20.37397003,28.17040253
20/12/2019,20.38298035,28.22756386
23/12/2019,20.40101051,28.22756386
24/12/2019,20.41904068,28.25614357
26/12/2019,20.54525185,28.40857124
27/12/2019,20.50919151,28.39904404
30/12/2019,20.48214912,28.30377579
31/12/2019,20.41002846,28.47525787
02/01/2020,20.50017929,28.56099892
03/01/2020,20.28381729,28.41809654
06/01/2020,20.3920002,28.56099892
07/01/2020,20.36495018,28.58957672
08/01/2020,20.48214912,28.56099892
09/01/2020,20.49116135,28.60863113
10/01/2020,20.59934235,28.58957672
13/01/2020,20.76161575,28.7420063
14/01/2020,20.8878231,28.76105881
15/01/2020,20.98698807,28.91348457
16/01/2020,21.22138023,29.06591225
17/01/2020,21.20335197,29.13259888
21/01/2020,21.03206635,29.14212799
22/01/2020,21.14925766,28.98969841
23/01/2020,21.1312294,29.10401535
24/01/2020,20.95994377,28.9706459
27/01/2020,20.50919151,28.60863113
28/01/2020,20.68047714,28.82774544
29/01/2020,20.59032822,28.67531776
30/01/2020,20.58131218,28.72294998
31/01/2020,20.06745529,28.26566887
03/02/2020,20.11253166,28.21803856
04/02/2020,20.46411705,28.58957672
05/02/2020,20.59032822,28.79916573
06/02/2020,20.62638664,28.93253899
07/02/2020,20.36495018,28.70389748
10/02/2020,20.43707275,28.79916573
11/02/2020,20.58131218,28.98969841
12/02/2020,20.84274864,29.16117859
13/02/2020,20.72555351,29.05638504
14/02/2020,20.77964592,29.16117859
18/02/2020,20.71653748,29.07543945
19/02/2020,20.82472038,29.32313347
20/02/2020,20.66244698,29.28502655
21/02/2020,20.50017929,29.180233
24/02/2020,19.62572289,28.50383759
25/02/2020,19.34625244,27.90365791
26/02/2020,19.10285187,27.62738228
27/02/2020,18.65209961,26.63660622
28/02/2020,18.13824081,26.28412247
02/03/2020,18.4086895,26.83666992
03/03/2020,18.22838974,26.51276016
04/03/2020,18.72421837,26.99862289
05/03/2020,18.17430115,26.57944679
06/03/2020,17.83172989,26.00784683
09/03/2020,15.72221279,22.77830124
10/03/2020,17.07446861,23.34037399
11/03/2020,15.74024105,22.31149101
12/03/2020,13.63072586,19.33916855
13/03/2020,15.55994129,21.43503952
16/03/2020,13.05376148,18.99620819
17/03/2020,14.02738571,18.63419342
18/03/2020,12.36862183,17.73868561
19/03/2020,12.57596684,18.11022758
20/03/2020,12.06210995,17.87205887
23/03/2020,11.55726719,16.81459427
24/03/2020,12.97262764,18.97715569
25/03/2020,13.51352882,20.0822506
26/03/2020,14.13556671,20.7491169
27/03/2020,13.07179356,19.68212891
30/03/2020,14.19867229,20.20609665
31/03/2020,14.0093565,20.81580544
01/04/2020,13.53155994,19.80597687
02/04/2020,13.9823122,20.16799164
03/04/2020,13.36929035,20.01556396
06/04/2020,14.49616814,21.05397224
07/04/2020,14.09049129,21.2063961
08/04/2020,14.20768738,21.66367912
09/04/2020,14.99199486,22.0447464
13/04/2020,14.9379034,22.10190582
14/04/2020,15.45176029,22.31149101
15/04/2020,14.69449711,21.53030586
16/04/2020,14.79366398,21.37787819
17/04/2020,15.17229557,22.27338409
20/04/2020,14.63139343,22.14001465
21/04/2020,13.97329712,21.42551041
22/04/2020,14.59533405,21.93042564
23/04/2020,14.50518322,22.01616669
24/04/2020,14.79366398,22.30196571
27/04/2020,14.97396564,22.67350769
28/04/2020,14.97396564,22.97836304
29/04/2020,15.45176029,23.92150307
30/04/2020,15.36160946,23.1307888
01/05/2020,14.59533405,22.61634827
04/05/2020,14.92888927,22.82593155
05/05/2020,15.07312965,22.98788643
06/05/2020,14.79366398,22.80688095
07/05/2020,15.03706932,22.99741364
08/05/2020,15.25343132,23.39753723
11/05/2020,15.29850578,23.47374725
12/05/2020,14.91987419,23.00694275
13/05/2020,14.86578465,22.41628838
14/05/2020,14.8928299,22.53060532
15/05/2020,15.01904106,22.60682106
18/05/2020,15.68615055,23.44517136
19/05/2020,15.44274426,23.24510956
20/05/2020,15.90251255,23.51185608
21/05/2020,15.65910625,23.23558044
22/05/2020,15.63206291,23.23558044
26/05/2020,16.37129402,23.98818779
27/05/2020,16.56962204,24.22636032
28/05/2020,16.66879082,24.17872238
29/05/2020,16.28114319,23.95008469
01/06/2020,17.08347893,24.4359417
02/06/2020,17.35393143,24.87417221
03/06/2020,17.85877419,25.17902565
04/06/2020,17.83172989,25.05517769
05/06/2020,18.31853867,25.66488457
08/06/2020,18.6250515,25.98879242
09/06/2020,18.30051231,25.7315731
10/06/2020,18.30952454,25.51246071
11/06/2020,16.99333191,24.04534912
12/06/2020,17.30885887,24.46452332
15/06/2020,17.55042648,24.68393517
16/06/2020,17.73343468,24.98226166
17/06/2020,17.70598221,24.7994175
18/06/2020,17.61447906,24.84753227
19/06/2020,17.40402412,24.72243118
22/06/2020,17.79748726,24.98226166
23/06/2020,17.82493782,25.04000092
24/06/2020,17.32166672,24.44335175
25/06/2020,17.4863739,24.69356155
26/06/2020,17.19356346,24.19314575
29/06/2020,17.52297592,24.53958702
30/06/2020,17.63278198,24.90527344
01/07/2020,17.80663681,24.94376755
02/07/2020,18.14519882,25.06887054
06/07/2020,18.16349983,25.22284317
07/07/2020,17.88899231,24.98226166
08/07/2020,17.93474197,25.18435097
09/07/2020,17.76088524,24.92452049
10/07/2020,17.96219254,25.19397545
13/07/2020,17.70598221,25.04000092
14/07/2020,17.97134399,25.52116966
15/07/2020,18.36481094,25.88685799
16/07/2020,18.12690163,25.74250603
17/07/2020,18.22755432,25.86760712
20/07/2020,18.30076027,26.03120804
21/07/2020,18.73997498,26.15631294
22/07/2020,18.69422531,26.28141594
23/07/2020,18.44716263,26.01196098
24/07/2020,18.32821083,25.94459724
27/07/2020,18.63017082,26.32953453
28/07/2020,18.43801308,26.22367668
29/07/2020,18.73997498,26.57974052
30/07/2020,18.5752697,26.40652084
31/07/2020,18.21840477,26.28141594
03/08/2020,18.4746151,26.34877777
04/08/2020,18.59357071,26.72409058
05/08/2020,18.66677284,27.03203773
06/08/2020,18.79487801,27.13789558
07/08/2020,18.65762329,26.89731216
10/08/2020,18.8589325,27.08015442
11/08/2020,18.87722969,27.07052994
12/08/2020,19.11514091,27.32073784
13/08/2020,18.81317902,27.2533741
14/08/2020,18.82232857,27.19563675
17/08/2020,19.00533867,27.55169868
18/08/2020,19.08769035,27.52283096
19/08/2020,19.10599136,27.378479
20/08/2020,19.04193878,27.45546722
21/08/2020,18.84978104,27.34961128
24/08/2020,19.02363968,27.42659569
25/08/2020,18.96873474,27.53245544
26/08/2020,19.06938934,27.90776443
27/08/2020,19.05108833,27.85964966
28/08/2020,19.12429047,27.8404026
31/08/2020,19.02363968,27.628685
01/09/2020,19.00533867,27.81153107
02/09/2020,19.32560349,27.90776443
03/09/2020,18.80402756,27.35923386
04/09/2020,18.56612015,27.14751816
08/09/2020,18.38311195,26.5508709
09/09/2020,18.74912834,27.18601227
10/09/2020,18.25500488,26.75296021
11/09/2020,18.43801308,26.82994843
14/09/2020,18.60271835,27.08015442
15/09/2020,18.73997498,27.11864853
16/09/2020,18.75827789,26.88768959
17/09/2020,18.63932037,26.88768959
18/09/2020,18.41971016,26.66634941
21/09/2020,17.98049545,26.18518257
22/09/2020,18.1726532,26.48350525
23/09/2020,17.91644096,25.87723351
24/09/2020,17.90729332,26.05045509
25/09/2020,18.1909523,26.18518257
28/09/2020,18.35565948,26.53162193
29/09/2020,18.16349983,26.39689636
30/09/2020,18.04454803,26.3776474
01/10/2020,18.1909523,26.53162193
02/10/2020,18.16349983,26.50275612
05/10/2020,18.52951813,27.01279259
06/10/2020,18.30076027,26.59898376
07/10/2020,18.65762329,26.99354172
08/10/2020,18.93213463,27.38810158
09/10/2020,19.05108833,27.52283096
12/10/2020,19.1791935,27.59981728
13/10/2020,19.03278923,27.35923386
14/10/2020,19.01449013,27.28224564
15/10/2020,18.98703575,27.20525932
16/10/2020,18.98703575,27.13789558
19/10/2020,18.83147812,26.88768959
20/10/2020,18.81317902,26.98392105
21/10/2020,18.80402756,26.86844063
22/10/2020,18.96873474,26.9646759
23/10/2020,19.10599136,27.05128479
26/10/2020,18.82232857,26.5508709
27/10/2020,18.60271835,26.47388268
28/10/2020,18.09945107,25.50192261
29/10/2020,18.18180275,25.61740303
30/10/2020,18.09029961,25.47304916
02/11/2020,18.1909523,25.80024529
03/11/2020,18.77658081,26.3776474
04/11/2020,18.78573036,26.51237679
